"CustomerKey","GeographyKey","CustomerAlternateKey","Title","FirstName","MiddleName","LastName","NameStyle","BirthDate","MaritalStatus","Suffix","Gender","EmailAddress","YearlyIncome","TotalChildren","NumberChildrenAtHome","EnglishEducation","SpanishEducation","FrenchEducation","EnglishOccupation","SpanishOccupation","FrenchOccupation","HouseOwnerFlag","NumberCarsOwned","AddressLine1","AddressLine2","Phone","DateFirstPurchase","CommuteDistance"
"25301","235","AW00025301","","Raul","","Black","False","1980-05-19","S","","M","raul18@adventure-works.com","20000","0","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier","1","2","2206 Countrywood Ct","","1 (11) 500 555-0131","2008-04-24","1-2 Miles"
"25302","176","AW00025302","","Manuel","","Mehta","False","1978-05-26","S","","M","manuel12@adventure-works.com","30000","0","0","High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0","1","Kapellstr 4266","","1 (11) 500 555-0114","2008-06-10","1-2 Miles"
"25303","147","AW00025303","","Jeremiah","C","Hernandez","False","1973-05-28","S","","M","jeremiah13@adventure-works.com","30000","0","0","High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","1","1","Kalkweg 25","","1 (11) 500 555-0116","2008-05-23","2-5 Miles"
"25304","269","AW00025304","","Ruben","J","Carlson","False","1972-09-17","S","","M","ruben41@adventure-works.com","10000","0","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier","1","2","673 Noah Court","","1 (11) 500 555-0156","2007-11-11","1-2 Miles"
"25305","145","AW00025305","","Ivan","H","Rodriguez","False","1973-05-10","M","","M","ivan16@adventure-works.com","40000","1","1","Bachelors","Licenciatura","Bac + 4","Skilled Manual","Obrero especializado","Technicien","1","1","Erftplatz 22","","1 (11) 500 555-0110","2007-10-15","0-1 Miles"
"25306","134","AW00025306","","Glenn","A","Zeng","False","1973-12-24","M","","M","glenn23@adventure-works.com","40000","1","1","Bachelors","Licenciatura","Bac + 4","Skilled Manual","Obrero especializado","Technicien","1","1","Königsteiner Straße 750","","1 (11) 500 555-0119","2007-11-17","1-2 Miles"
"25307","175","AW00025307","","Daisy","","Hernandez","False","1973-09-24","M","","F","daisy0@adventure-works.com","40000","1","1","Bachelors","Licenciatura","Bac + 4","Skilled Manual","Obrero especializado","Technicien","1","1","Königsteiner Straße 641","","1 (11) 500 555-0191","2007-12-26","1-2 Miles"
"25308","235","AW00025308","","Lindsey","C","Tang","False","1972-02-13","S","","F","lindsey4@adventure-works.com","30000","0","0","High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0","1","6200 Mt. Pisgah","","1 (11) 500 555-0120","2008-04-07","1-2 Miles"
"25309","115","AW00025309","","Karen","","Zhou","False","1972-05-26","S","","F","karen18@adventure-works.com","30000","0","0","High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","1","1","Parkstr 51","","1 (11) 500 555-0168","2008-05-28","2-5 Miles"
"25310","149","AW00025310","","Janelle","A","Kapoor","False","1971-10-12","S","","F","janelle1@adventure-works.com","10000","0","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier","0","2","Residenz Straße 944","","1 (11) 500 555-0112","2007-08-02","1-2 Miles"
"25311","183","AW00025311","","Laura","M","Zhang","False","1972-12-04","M","","F","laura7@adventure-works.com","40000","1","1","Bachelors","Licenciatura","Bac + 4","Skilled Manual","Obrero especializado","Technicien","1","1","5, rue des Bouchers","","1 (11) 500 555-0149","2008-03-18","1-2 Miles"
"25312","246","AW00025312","","Erik","M","Ramos","False","1972-04-08","M","","M","erik18@adventure-works.com","40000","2","2","Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé","1","0","590 Raven Court","","1 (11) 500 555-0179","2008-05-12","1-2 Miles"
"25313","237","AW00025313","","Trevor","C","Coleman","False","1971-05-03","S","","M","trevor5@adventure-works.com","10000","0","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier","0","2","1492 Bermad Dr.","","1 (11) 500 555-0143","2008-01-26","1-2 Miles"
"25314","207","AW00025314","","Charles","J","Bell","False","1971-11-04","S","","M","charles62@adventure-works.com","10000","0","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier","0","2","9839, boulevard Beau Marchais","","1 (11) 500 555-0179","2007-09-27","0-1 Miles"
"25315","231","AW00025315","","Cole","M","Cox","False","1971-06-18","S","","M","cole12@adventure-works.com","10000","0","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier","0","2","7430 Ravenwood","","1 (11) 500 555-0115","2008-06-08","0-1 Miles"
"25316","205","AW00025316","","Ronnie","M","Zhu","False","1971-10-17","S","","M","ronnie12@adventure-works.com","20000","0","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier","0","2","3337 Pinehurst Court","","1 (11) 500 555-0112","2008-02-07","0-1 Miles"
"25317","172","AW00025317","","Erick","","Garcia","False","1971-09-21","S","","M","erick14@adventure-works.com","20000","0","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier","0","2","Hans-Rosenthal-Platz 209","","1 (11) 500 555-0189","2008-01-20","0-1 Miles"
"25318","175","AW00025318","","Dennis","C","Wang","False","1971-06-24","S","","M","dennis2@adventure-works.com","20000","0","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier","1","2","Hochstr 2666","","1 (11) 500 555-0175","2008-04-15","1-2 Miles"
"25319","185","AW00025319","","Ruben","","Chandra","False","1971-03-02","M","","M","ruben2@adventure-works.com","30000","0","0","High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0","1","Midi-Couleurs","","1 (11) 500 555-0180","2008-05-24","1-2 Miles"
"25320","203","AW00025320","","Shannon","F","Hernandez","False","1971-09-11","S","","M","shannon25@adventure-works.com","30000","0","0","High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0","1","88, avenue de l´ Union Centrale","","1 (11) 500 555-0133","2008-05-24","2-5 Miles"
"25321","197","AW00025321","","Francis","","Suarez","False","1970-03-07","S","","M","francis17@adventure-works.com","40000","2","2","Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé","1","0","88, avenue de l´ Union Centrale","","1 (11) 500 555-0177","2008-04-20","1-2 Miles"
"25322","163","AW00025322","","Tina","J","Perez","False","1971-03-07","S","","F","tina23@adventure-works.com","40000","2","2","Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé","0","1","Am Gallberg 644","Verkaufsabteilung","1 (11) 500 555-0149","2007-12-15","0-1 Miles"
"25323","147","AW00025323","","Lance","A","Diaz","False","1971-05-04","M","","M","lance3@adventure-works.com","40000","2","2","Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé","1","1","Parise Straße 1252","","1 (11) 500 555-0111","2007-12-23","1-2 Miles"
"25324","275","AW00025324","","Bethany","","Andersen","False","1971-08-23","S","","F","bethany16@adventure-works.com","40000","2","2","Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé","1","2","3999 Tobi Drive","","1 (11) 500 555-0187","2007-08-29","1-2 Miles"
"25325","279","AW00025325","","Wyatt","","Parker","False","1918-02-16","S","","M","wyatt45@adventure-works.com","10000","4","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier","0","2","6745 Salem St","","1 (11) 500 555-0117","2007-11-25","0-1 Miles"
"25326","221","AW00025326","","Hunter","M","Scott","False","1970-03-05","M","","M","hunter41@adventure-works.com","40000","2","2","Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé","1","2","487, place de la Concorde","","1 (11) 500 555-0146","2008-01-07","1-2 Miles"
"25327","69","AW00025327","","Adam","","Simmons","False","1975-05-12","M","","M","adam13@adventure-works.com","40000","3","3","Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé","1","0","4839 Ramsey Circle","","504-555-0140","2007-12-23","0-1 Miles"
"25328","50","AW00025328","","Rachel","D","Price","False","1974-06-16","M","","F","rachel47@adventure-works.com","40000","3","3","Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé","1","2","431 Riverside Drive","","554-555-0116","2008-01-03","1-2 Miles"
"25329","310","AW00025329","","Jacquelyn","","Moreno","False","1974-06-20","S","","F","jacquelyn6@adventure-works.com","40000","3","3","Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé","0","2","9347 Arlington Way","","174-555-0120","2007-09-14","0-1 Miles"
"25330","372","AW00025330","","Madison","T","Gonzales","False","1929-09-21","M","","F","madison29@adventure-works.com","40000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","1","3967 Arlington Way","","736-555-0141","2008-07-01","1-2 Miles"
"25331","65","AW00025331","","James","","White","False","1966-10-02","M","","M","james85@adventure-works.com","80000","0","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","0","0","7727 Hitchcock","","317-555-0125","2007-12-08","0-1 Miles"
"25332","69","AW00025332","","Jackson","J","Bryant","False","1966-07-26","M","","M","jackson20@adventure-works.com","80000","0","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","0","0","5433 Park Glenn","","680-555-0163","2007-12-01","0-1 Miles"
"25333","536","AW00025333","","Robert","L","Coleman","False","1966-07-26","S","","M","robert19@adventure-works.com","80000","0","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","0","0","8477 Riverwood Circle","","284-555-0154","2008-03-15","0-1 Miles"
"25334","614","AW00025334","","Marcus","M","Gonzales","False","1966-04-14","M","","M","marcus67@adventure-works.com","80000","0","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","2348 Polaris Dr.","","152-555-0147","2007-12-06","1-2 Miles"
"25335","49","AW00025335","","Cesar","L","Rodriguez","False","1954-04-15","S","","M","cesar19@adventure-works.com","20000","2","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Manual","Obrero","Ouvrier","0","2","1800 Honey Court","","247-555-0191","2007-08-09","0-1 Miles"
"25336","614","AW00025336","","Chase","L","Cook","False","1954-08-21","S","","M","chase22@adventure-works.com","20000","3","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","1","2","6560 Chaparral Court","","485-555-0158","2007-10-28","1-2 Miles"
"25337","545","AW00025337","","Megan","R","Washington","False","1954-10-17","S","","F","megan62@adventure-works.com","20000","3","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","0","2","8751 Norse Drive","","381-555-0127","2007-08-04","1-2 Miles"
"25338","546","AW00025338","","Jason","","Perez","False","1954-10-12","S","","M","jason33@adventure-works.com","20000","3","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","1","2","5795 Birch Bark Road","","350-555-0172","2007-11-02","1-2 Miles"
"25339","329","AW00025339","","Adrian","","Rivera","False","1954-04-13","M","","M","adrian17@adventure-works.com","40000","1","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé","1","1","1495 Linnet Court","","383-555-0116","2007-09-20","0-1 Miles"
"25340","53","AW00025340","","Adrian","C","James","False","1955-11-21","S","","M","adrian1@adventure-works.com","20000","3","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","0","2","891 Melinda Court","","156-555-0142","2008-05-21","0-1 Miles"
"25341","331","AW00025341","","Kaitlyn","J","Cook","False","1955-05-25","S","","F","kaitlyn51@adventure-works.com","20000","3","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","0","2","5436 Via Del Sol","","725-555-0122","2007-12-28","0-1 Miles"
"25342","627","AW00025342","","Seth","M","Hill","False","1955-10-07","S","","M","seth30@adventure-works.com","20000","3","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","0","2","2998 Brook Street","","157-555-0143","2007-11-05","0-1 Miles"
"25343","343","AW00025343","","Carol","L","Simmons","False","1955-09-23","S","","F","carol21@adventure-works.com","20000","3","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","1","2","8841 Thornwood Dr.","","695-555-0140","2007-10-09","1-2 Miles"
"25344","626","AW00025344","","Thomas","","Baker","False","1955-01-25","M","","M","thomas52@adventure-works.com","30000","1","0","High School","Educación secundaria","Bac + 2","Clerical","Administrativo","Employé","1","1","5185 Relis Valley Road","","289-555-0149","2008-04-20","2-5 Miles"
"25345","339","AW00025345","","Olivia","B","Powell","False","1956-02-12","S","","F","olivia54@adventure-works.com","20000","3","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","1","2","5118 Boxwood Dr.","","152-555-0127","2008-03-12","1-2 Miles"
"25346","631","AW00025346","","Ian","","Gonzalez","False","1956-08-12","S","","M","ian32@adventure-works.com","20000","3","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","1","2","1901 Delaware Drive","","364-555-0127","2008-07-14","1-2 Miles"
"25347","50","AW00025347","","Judith","D","Reed","False","1956-12-02","S","","F","judith5@adventure-works.com","20000","3","0","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","0","2","6702 Woodsworth Lane","","220-555-0118","2007-10-16","0-1 Miles"
"25348","358","AW00025348","","Angela","M","Wood","False","1956-07-18","S","","F","angela4@adventure-works.com","30000","2","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","0","2","273 Pleasant Hill Road","","299-555-0187","2007-11-05","0-1 Miles"
"25349","50","AW00025349","","Jose","S","Coleman","False","1956-09-25","M","","M","jose29@adventure-works.com","30000","2","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","1716 Rosewood Dr","","960-555-0194","2008-01-29","1-2 Miles"
"25350","301","AW00025350","","Alberto","","Alonso","False","1957-02-24","M","","M","alberto9@adventure-works.com","20000","2","1","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","1","2","1369 Rambling Lane","","875-555-0149","2008-03-15","1-2 Miles"
"25351","545","AW00025351","","Jordan","","Phillips","False","1957-10-23","M","","F","jordan34@adventure-works.com","20000","2","1","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","1","2","5871 Matterhorn Court","","983-555-0198","2007-10-07","0-1 Miles"
"25352","542","AW00025352","","Brandon","S","Martinez","False","1957-02-14","M","","M","brandon44@adventure-works.com","20000","2","1","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","0","2","843 Camino Verde Cr.","","327-555-0193","2008-03-06","0-1 Miles"
"25353","637","AW00025353","","Caitlin","","Stewart","False","1957-04-20","S","","F","caitlin20@adventure-works.com","20000","2","1","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","1","2","3258 Marsh Meadow Way","","277-555-0153","2008-03-09","1-2 Miles"
"25354","385","AW00025354","","Kevin","A","Hughes","False","1957-08-17","S","","M","kevin14@adventure-works.com","20000","2","1","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","1","2","4660 Cape Cod Way","","876-555-0174","2008-05-31","1-2 Miles"
"25355","614","AW00025355","","Richard","","Smith","False","1957-06-03","M","","M","richard40@adventure-works.com","20000","2","1","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","0","2","2141 Banking Road","","308-555-0185","2008-02-04","0-1 Miles"
"25356","612","AW00025356","","Jonathan","A","Miller","False","1957-10-23","M","","M","jonathan56@adventure-works.com","20000","2","1","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","1","2","5297 Carlos Dr.","","757-555-0188","2007-10-20","0-1 Miles"
"25357","302","AW00025357","","Marcus","E","Foster","False","1957-07-23","M","","M","marcus66@adventure-works.com","20000","2","1","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","0","2","4525 El Pueblo Pl.","","327-555-0132","2008-04-10","0-1 Miles"
"25358","553","AW00025358","","Jade","","Torres","False","1957-02-10","S","","F","jade3@adventure-works.com","20000","2","1","Partial High School","Educación secundaria (en curso)","Niveau bac","Clerical","Administrativo","Employé","1","2","2897 Stonehedge Dr","","600-555-0119","2008-01-18","1-2 Miles"
"25359","337","AW00025359","","Alex","D","Young","False","1957-05-27","S","","M","alex47@adventure-works.com","30000","2","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","2748 Adelaide St.","","376-555-0141","2007-11-23","1-2 Miles"
"25360","338","AW00025360","","Mason","A","James","False","1957-03-19","M","","M","mason9@adventure-works.com","30000","2","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","2234 Teakwood Dr.","","590-555-0119","2008-04-15","1-2 Miles"
"25361","60","AW00025361","","Haley","T","Ross","False","1958-06-21","S","","F","haley23@adventure-works.com","30000","2","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","0","2","8068 Villageoaks Dr.","","242-555-0176","2006-08-05","0-1 Miles"
"25362","314","AW00025362","","Makayla","","Bailey","False","1958-12-19","M","","F","makayla13@adventure-works.com","30000","2","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","5048 Hawthorne Dr","","671-555-0185","2008-04-22","1-2 Miles"
"25363","62","AW00025363","","Alexandria","E","Gray","False","1958-02-19","M","","F","alexandria29@adventure-works.com","30000","2","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","1366 Hunt Dr","","880-555-0176","2006-08-11","1-2 Miles"
"25364","626","AW00025364","","Isaac","","Rogers","False","1958-07-03","M","","M","isaac19@adventure-works.com","30000","2","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","407 Roxie Lane","","673-555-0153","2008-05-16","1-2 Miles"
"25365","312","AW00025365","","Gabrielle","","Perry","False","1958-08-24","S","","F","gabrielle30@adventure-works.com","30000","2","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","4865 A St.","# 260","456-555-0174","2008-06-06","1-2 Miles"
"25366","322","AW00025366","","Eduardo","L","Bailey","False","1958-02-15","M","","M","eduardo83@adventure-works.com","40000","1","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé","1","1","9457 Mendocino Dr.","","617-555-0175","2007-09-17","1-2 Miles"
"25367","64","AW00025367","","Abigail","","Torres","False","1959-08-06","M","","F","abigail18@adventure-works.com","40000","2","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé","0","1","682 Ambush Dr..","","540-555-0193","2008-07-01","0-1 Miles"
"25368","637","AW00025368","","Blake","","Baker","False","1959-07-04","S","","M","blake34@adventure-works.com","40000","2","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé","1","1","7550 Carzino Ct","# 1","455-555-0126","2007-10-06","1-2 Miles"
"25369","325","AW00025369","","Evan","G","Cox","False","1959-04-07","S","","M","evan11@adventure-works.com","40000","2","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé","0","1","3463 Bel Air Dr.","","287-555-0197","2008-03-09","0-1 Miles"
"25370","641","AW00025370","","Erin","S","Bailey","False","1959-11-21","S","","F","erin20@adventure-works.com","40000","2","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé","0","1","4407 Hobby Court","","172-555-0119","2007-10-22","1-2 Miles"
"25371","49","AW00025371","","Renee","L","Gomez","False","1972-02-22","M","","F","renee1@adventure-works.com","50000","0","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","1902 Santa Cruz","","815-555-0124","2006-08-17","1-2 Miles"
"25372","285","AW00025372","","Carrie","","Torres","False","1973-11-06","M","","F","carrie11@adventure-works.com","40000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","4584 Hamiliton Ave.","","565-555-0112","2007-10-05","1-2 Miles"
"25373","310","AW00025373","","Nichole","","Chande","False","1973-06-08","M","","F","nichole14@adventure-works.com","40000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","3717 Greenway Drive","","721-555-0172","2008-03-26","1-2 Miles"
"25374","314","AW00025374","","Ana","","Powell","False","1973-02-12","S","","F","ana8@adventure-works.com","40000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","8027 Blue Cr","","571-555-0162","2007-12-31","1-2 Miles"
"25375","372","AW00025375","","Carson","J","Flores","False","1972-03-21","M","","M","carson11@adventure-works.com","50000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","8641 B Southampton Rd.","","148-555-0177","2008-07-25","1-2 Miles"
"25376","339","AW00025376","","Alexis","S","Griffin","False","1972-05-06","M","","F","alexis44@adventure-works.com","50000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","1920 E St.","","163-555-0173","2008-06-09","1-2 Miles"
"25377","314","AW00025377","","Lauren","L","Anderson","False","1971-02-13","M","","F","lauren28@adventure-works.com","70000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","2673 Peterson Place","","920-555-0137","2008-05-20","1-2 Miles"
"25378","547","AW00025378","","Gabriella","A","Scott","False","1971-08-16","M","","F","gabriella37@adventure-works.com","70000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","1334 Appalachian Drive","","292-555-0126","2007-08-25","1-2 Miles"
"25379","609","AW00025379","","Hailey","M","Young","False","1972-04-08","M","","F","hailey63@adventure-works.com","50000","1","1","Bachelors","Licenciatura","Bac + 4","Skilled Manual","Obrero especializado","Technicien","1","0","590 Raven Court","","798-555-0179","2007-10-31","2-5 Miles"
"25380","642","AW00025380","","Seth","D","Gonzales","False","1972-08-09","M","","M","seth65@adventure-works.com","60000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","2560 B Eagle Peak Rd.","","805-555-0145","2007-10-19","2-5 Miles"
"25381","310","AW00025381","","Dylan","H","Li","False","1972-01-06","S","","M","dylan26@adventure-works.com","60000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","0","0","2768 Baltic Sea Ct","","114-555-0160","2007-10-14","0-1 Miles"
"25382","311","AW00025382","","Richard","L","Hughes","False","1972-03-19","S","","M","richard66@adventure-works.com","60000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","0","0","4951 Carlos Dr.","","452-555-0132","2007-10-01","0-1 Miles"
"25383","618","AW00025383","","Nathan","","Walker","False","1970-03-11","M","","M","nathan59@adventure-works.com","40000","1","1","Bachelors","Licenciatura","Bac + 4","Skilled Manual","Obrero especializado","Technicien","1","0","1028 Indigo Ct.","","556-555-0137","2007-10-12","2-5 Miles"
"25384","335","AW00025384","","Maria","D","Cooper","False","1970-01-15","M","","F","maria11@adventure-works.com","40000","1","1","Bachelors","Licenciatura","Bac + 4","Skilled Manual","Obrero especializado","Technicien","1","0","3082 Heritage Oaks","","226-555-0149","2007-10-01","2-5 Miles"
"25385","314","AW00025385","","Destiny","K","Torres","False","1970-04-05","M","","F","destiny39@adventure-works.com","40000","1","1","Bachelors","Licenciatura","Bac + 4","Skilled Manual","Obrero especializado","Technicien","1","1","811 Via Cordona","","286-555-0114","2007-10-04","2-5 Miles"
"25386","316","AW00025386","","Alexis","S","Perry","False","1970-05-14","M","","F","alexis30@adventure-works.com","40000","1","1","Bachelors","Licenciatura","Bac + 4","Skilled Manual","Obrero especializado","Technicien","1","1","8675 Linnet Court","","478-555-0113","2007-11-15","2-5 Miles"
"25387","635","AW00025387","","Stephanie","E","Brooks","False","1970-06-01","S","","F","stephanie25@adventure-works.com","60000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","0","0","7650 Bonita Ave.","","404-555-0112","2007-11-16","0-1 Miles"
"25388","310","AW00025388","","Ernest","","Hu","False","1969-08-14","S","","M","ernest19@adventure-works.com","60000","2","2","Bachelors","Licenciatura","Bac + 4","Skilled Manual","Obrero especializado","Technicien","0","0","6732 Arcadia Pl.","#e","829-555-0112","2007-11-23","0-1 Miles"
"25389","311","AW00025389","","Wendy","","Sanz","False","1969-03-14","M","","F","wendy19@adventure-works.com","60000","2","2","Bachelors","Licenciatura","Bac + 4","Skilled Manual","Obrero especializado","Technicien","1","0","7900 Black Walnut Ct.","","119-555-0187","2007-11-17","2-5 Miles"
"25390","298","AW00025390","","Samantha","","Powell","False","1969-05-28","M","","F","samantha34@adventure-works.com","60000","2","2","Bachelors","Licenciatura","Bac + 4","Skilled Manual","Obrero especializado","Technicien","1","0","8909 Chestnut Ave.","","649-555-0136","2007-11-06","2-5 Miles"
"25391","322","AW00025391","","Morgan","J","Murphy","False","1969-03-25","S","","F","morgan53@adventure-works.com","60000","2","2","Bachelors","Licenciatura","Bac + 4","Skilled Manual","Obrero especializado","Technicien","0","0","6681 Pestana Way","","216-555-0146","2007-11-30","0-1 Miles"
"25392","641","AW00025392","","Joseph","L","Moore","False","1969-10-04","S","","M","joseph14@adventure-works.com","60000","2","2","Bachelors","Licenciatura","Bac + 4","Skilled Manual","Obrero especializado","Technicien","1","0","4852 Chaparral Court","","986-555-0159","2007-12-12","2-5 Miles"
"25393","66","AW00025393","","Lucas","J","Cox","False","1971-12-14","M","","M","lucas82@adventure-works.com","60000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","1","0","8325 Glenhaven Ave. S.","","412-555-0191","2006-08-27","2-5 Miles"
"25394","539","AW00025394","","Anthony","J","Garcia","False","1971-11-04","M","","M","anthony2@adventure-works.com","60000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","1","0","1537 Teakwood Court","","822-555-0149","2007-12-02","2-5 Miles"
"25395","638","AW00025395","","Paige","K","Flores","False","1971-11-03","S","","F","paige11@adventure-works.com","60000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","1","0","9126 Jamie Way","","155-555-0140","2007-12-05","2-5 Miles"
"25396","315","AW00025396","","Xavier","G","Ramirez","False","1971-02-20","S","","M","xavier73@adventure-works.com","70000","3","0","Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","0","0","4451 Argonne Dr.","","436-555-0119","2007-12-30","0-1 Miles"
"25397","316","AW00025397","","Lucas","P","Bradley","False","1971-04-28","M","","M","lucas50@adventure-works.com","70000","3","0","Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","1","0","8577 Dies Dorados","","464-555-0121","2007-12-26","2-5 Miles"
"25398","358","AW00025398","","Thomas","K","Jones","False","1971-06-24","S","","M","thomas63@adventure-works.com","70000","3","0","Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","0","0","3152 Torino Court","","678-555-0129","2007-12-06","0-1 Miles"
