CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
13281,301,AW00013281,,Brent,P,Li,FALSE,5/17/1964,M,,M,brent3@adventure-works.com,110000,4,2,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,5972 Boxwood Dr.,,851-555-0116,7/13/2008,2-5 Miles
13282,302,AW00013282,,Madison,,Price,FALSE,6/14/1964,M,,F,madison35@adventure-works.com,120000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,4,8881 Laguna St.,,356-555-0135,5/30/2008,2-5 Miles
13283,543,AW00013283,,Dakota,,Griffin,FALSE,12/20/1956,M,,M,dakota17@adventure-works.com,80000,3,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,2,921 Broadway,,136-555-0141,8/8/2006,0-1 Miles
13284,51,AW00013284,,Victoria,,Butler,FALSE,8/10/1956,M,,F,victoria61@adventure-works.com,80000,3,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,2,5423 Morengo Ct.,,108-555-0122,10/5/2007,2-5 Miles
13285,49,AW00013285,,Kara,P,Chavez,FALSE,6/10/1963,M,,F,kara13@adventure-works.com,80000,4,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,3400 Folson Drive,,676-555-0114,8/10/2007,0-1 Miles
13286,545,AW00013286,,Hannah,,Rodriguez,FALSE,10/10/1963,S,,F,hannah18@adventure-works.com,90000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,1,1309 C St.,,152-555-0118,8/13/2006,10+ Miles
13287,301,AW00013287,,Brandon,K,Rodriguez,FALSE,9/3/1963,S,,M,brandon50@adventure-works.com,110000,4,2,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,8625 Woodcrest Drive,,440-555-0117,8/14/2006,5-10 Miles
13288,326,AW00013288,,Jackson,,Lopez,FALSE,9/20/1963,M,,M,jackson42@adventure-works.com,120000,4,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,3,2081 Elkwood Drive,,644-555-0155,8/29/2006,5-10 Miles
13289,49,AW00013289,,Alexandria,C,Coleman,FALSE,2/26/1962,M,,F,alexandria6@adventure-works.com,70000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,3,6652 Birch Park Rd,,245-555-0181,1/10/2008,5-10 Miles
13290,66,AW00013290,,Jordan,,Campbell,FALSE,7/2/1962,M,,M,jordan61@adventure-works.com,80000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,3,2709 Yellowood Pl.,,362-555-0198,10/23/2007,5-10 Miles
13291,481,AW00013291,,Nina,,Xu,FALSE,2/25/1962,M,,F,nina5@adventure-works.com,80000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,3,8689 St. George Court,,118-555-0189,11/26/2007,5-10 Miles
13292,612,AW00013292,,Paula,M,Carlson,FALSE,8/12/1962,S,,F,paula20@adventure-works.com,90000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,4,4025 Cherokee Drive,,737-555-0172,8/21/2006,5-10 Miles
13293,307,AW00013293,,Barbara,,Lu,FALSE,7/13/1962,M,,F,barbara21@adventure-works.com,110000,1,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,9450 Almond Street,,173-555-0168,1/21/2008,5-10 Miles
13294,614,AW00013294,,Cassidy,,Hughes,FALSE,6/11/1961,M,,F,cassidy12@adventure-works.com,80000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,3,6794 Robinson Ave.,,583-555-0153,4/8/2008,1-2 Miles
13295,547,AW00013295,,Jasmine,,Jackson,FALSE,10/23/1961,M,,F,jasmine10@adventure-works.com,90000,4,3,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,2,6434 Galveston Ct.,,384-555-0179,7/26/2008,5-10 Miles
13296,300,AW00013296,,Seth,D,Anderson,FALSE,5/21/1961,M,,M,seth10@adventure-works.com,110000,1,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,3,8922 Lindley Ct.,,485-555-0124,9/28/2007,5-10 Miles
13297,307,AW00013297,,Arthur,S,Rubio,FALSE,6/22/1961,M,,M,arthur43@adventure-works.com,110000,1,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,4,9732 Hamilton Ct.,,758-555-0158,1/27/2008,5-10 Miles
13298,336,AW00013298,,Anna,L,Harris,FALSE,7/27/1961,M,,F,anna51@adventure-works.com,130000,1,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,3,5155 Centennial Way,,191-555-0115,8/22/2006,2-5 Miles
13299,352,AW00013299,,Vanessa,,Ross,FALSE,10/15/1961,M,,F,vanessa4@adventure-works.com,130000,1,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,3,5661 Elkwood Drive,,292-555-0183,8/28/2006,2-5 Miles
13300,634,AW00013300,,Timothy,,Hernandez,FALSE,9/7/1955,M,,M,timothy44@adventure-works.com,60000,2,0,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,0,2,2146 Twin View Drive,,824-555-0110,3/2/2008,5-10 Miles
13301,638,AW00013301,,Angela,,Stewart,FALSE,2/3/1955,S,,F,angela48@adventure-works.com,60000,2,0,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,2,7785 Westchester Pl.,,597-555-0145,3/18/2008,5-10 Miles
13302,348,AW00013302,,Cole,A,Torres,FALSE,8/18/1955,S,,M,cole6@adventure-works.com,60000,2,0,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,2,6625 First Ave.,,454-555-0186,9/2/2007,5-10 Miles
13303,59,AW00013303,,Jonathan,,Martinez,FALSE,10/4/1955,M,,M,jonathan71@adventure-works.com,70000,4,3,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,0,5896 Mt. Dell,,507-555-0129,11/4/2007,1-2 Miles
13304,642,AW00013304,,Sara,,Peterson,FALSE,12/26/1955,S,,F,sara5@adventure-works.com,70000,4,3,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,0,1870 Holland Circle,,778-555-0143,8/29/2006,5-10 Miles
13305,633,AW00013305,,Oscar,M,Alexander,FALSE,3/25/1955,M,,M,oscar5@adventure-works.com,70000,4,3,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,0,170 Minert Rd.,,118-555-0112,11/5/2007,5-10 Miles
13306,369,AW00013306,,Kaitlyn,,Cox,FALSE,11/28/1955,M,,F,kaitlyn57@adventure-works.com,70000,4,3,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,0,0,6891 Relis Valley Road,,376-555-0167,6/18/2008,1-2 Miles
13307,315,AW00013307,,Michelle,,Stone,FALSE,5/13/1935,M,,F,michelle23@adventure-works.com,100000,2,2,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,4,8425 W. Hook Road,,611-555-0131,12/6/2007,5-10 Miles
13308,644,AW00013308,,Kaitlyn,,King,FALSE,3/18/1936,M,,F,kaitlyn17@adventure-works.com,60000,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,2,8950 Jomar Drive,,889-555-0118,10/29/2007,5-10 Miles
13309,316,AW00013309,,Angela,,Sanders,FALSE,5/21/1936,M,,F,angela29@adventure-works.com,90000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,5757 Satin Court,,534-555-0131,10/21/2007,5-10 Miles
13310,633,AW00013310,,Miguel,D,Barnes,FALSE,11/18/1960,M,,M,miguel49@adventure-works.com,100000,0,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,0,4071 Hames Dr.,,951-555-0191,9/14/2007,1-2 Miles
13311,635,AW00013311,,Isabella,,Reed,FALSE,3/26/1960,M,,F,isabella85@adventure-works.com,100000,0,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,1,6351 22nd Ave.,,754-555-0118,6/27/2008,5-10 Miles
13312,307,AW00013312,,Natalie,E,Jenkins,FALSE,5/20/1960,M,,F,natalie29@adventure-works.com,110000,3,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,4,214 Via Del Sol,,593-555-0122,1/23/2008,2-5 Miles
13313,325,AW00013313,,Megan,L,Stone,FALSE,9/10/1960,M,,F,megan64@adventure-works.com,120000,1,3,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,0,4,3197 Thornhill Place,,526-555-0123,9/14/2007,2-5 Miles
13314,326,AW00013314,,Jordan,A,Hernandez,FALSE,8/3/1960,M,,M,jordan71@adventure-works.com,120000,1,3,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,4,4283 Oak Rd.,,409-555-0144,8/19/2006,5-10 Miles
13315,329,AW00013315,,Lucas,E,Thomas,FALSE,4/3/1954,M,,M,lucas24@adventure-works.com,80000,2,0,Partial High School,Educación secundaria (en curso),Niveau bac,Skilled Manual,Obrero especializado,Technicien,1,2,791 Monte Cresta,,651-555-0160,8/28/2006,5-10 Miles
13316,298,AW00013316,,Angel,,Rivera,FALSE,4/17/1954,M,,M,angel16@adventure-works.com,80000,3,0,Partial High School,Educación secundaria (en curso),Niveau bac,Skilled Manual,Obrero especializado,Technicien,1,2,5612 Piedmont Dr.,,114-555-0171,8/27/2006,5-10 Miles
13317,338,AW00013317,,Jeremiah,,Long,FALSE,9/9/1954,S,,M,jeremiah30@adventure-works.com,60000,2,0,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,2,3298 Rock Creek Way,,146-555-0121,5/26/2008,5-10 Miles
13318,66,AW00013318,,Amber,D,Perez,FALSE,2/25/1954,M,,F,amber12@adventure-works.com,60000,2,0,Partial High School,Educación secundaria (en curso),Niveau bac,Skilled Manual,Obrero especializado,Technicien,1,2,93 N. 39th Street,,672-555-0166,8/16/2007,5-10 Miles
13319,627,AW00013319,,Charles,,Howard,FALSE,3/2/1954,S,,M,charles60@adventure-works.com,70000,3,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,1,651 Melody Dr.,,959-555-0179,8/5/2006,5-10 Miles
13320,326,AW00013320,,Jasmine,J,Jones,FALSE,5/18/1953,S,,F,jasmine3@adventure-works.com,70000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,2,8357 Pheasant Circle,,499-555-0117,8/30/2007,1-2 Miles
13321,547,AW00013321,,Arianna,A,Barnes,FALSE,10/19/1953,S,,F,arianna3@adventure-works.com,70000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,2,4001 Fawn Glen Circle,,189-555-0119,7/2/2008,1-2 Miles
13322,631,AW00013322,,Elizabeth,E,Patterson,FALSE,5/22/1953,S,,F,elizabeth40@adventure-works.com,70000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,2,9641 Matterhorn Ct.,,405-555-0192,11/10/2007,5-10 Miles
13323,345,AW00013323,,Adam,,Adams,FALSE,3/22/1953,M,,M,adam46@adventure-works.com,70000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,2,9381 Bayside Way,,129-555-0195,6/15/2008,1-2 Miles
13324,369,AW00013324,,Florian,L,Stiller,FALSE,9/20/1937,M,,F,florian1@adventure-works.com,130000,2,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,3,5254 Daylight Place,,798-555-0167,8/10/2006,0-1 Miles
13325,301,AW00013325,,Marcus,,Wright,FALSE,1/4/1938,M,,M,marcus30@adventure-works.com,90000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,2,569 Lunar Lane,,118-555-0179,8/7/2006,1-2 Miles
13326,300,AW00013326,,Bob,J,Fernandez,FALSE,8/16/1938,M,,M,bob8@adventure-works.com,130000,2,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,4,69 Market Pl.,,850-555-0165,8/7/2006,2-5 Miles
13327,609,AW00013327,,Isabelle,S,Russell,FALSE,7/11/1938,M,,F,isabelle18@adventure-works.com,170000,1,1,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,4,6053 Hill Meadow Place,,738-555-0134,1/21/2008,0-1 Miles
13328,49,AW00013328,,Albert,E,Serrano,FALSE,7/17/1939,S,,M,albert16@adventure-works.com,80000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,2,4655 Shuey Ave,,813-555-0171,10/15/2007,5-10 Miles
13329,307,AW00013329,,Jake,J,Wang,FALSE,3/5/1939,M,,M,jake1@adventure-works.com,90000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,8170 Money Dr.,,274-555-0163,8/14/2006,1-2 Miles
13330,64,AW00013330,,Maria,G,Patterson,FALSE,11/2/1939,M,,F,maria33@adventure-works.com,100000,2,3,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,3,512 Salvio St.,,155-555-0116,10/4/2007,1-2 Miles
13331,329,AW00013331,,Lauren,A,Diaz,FALSE,11/22/1939,M,,F,lauren68@adventure-works.com,130000,2,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,6951 Harmony Way,,184-555-0123,1/13/2008,0-1 Miles
13332,310,AW00013332,,Neil,M,Alonso,FALSE,10/3/1940,M,,M,neil7@adventure-works.com,90000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,881 Brannan Pl.,,693-555-0144,4/19/2008,5-10 Miles
13333,311,AW00013333,,Tara,C,Chander,FALSE,2/13/1940,M,,F,tara16@adventure-works.com,90000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,2,9665 Pamploma Ct.,,927-555-0118,3/27/2008,1-2 Miles
13334,536,AW00013334,,Melanie,K,Rivera,FALSE,4/20/1940,M,,F,melanie42@adventure-works.com,90000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,6081 Jeanne Circle,,256-555-0125,2/1/2008,1-2 Miles
13335,334,AW00013335,,Alyssa,S,Barnes,FALSE,2/21/1940,S,,F,alyssa49@adventure-works.com,90000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,4498 Dennis Circle,,317-555-0120,6/2/2008,5-10 Miles
13336,310,AW00013336,,Deanna,,Gill,FALSE,10/21/1940,M,,F,deanna40@adventure-works.com,100000,2,3,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,3,867 Maria Vega Court,,125-555-0154,10/10/2007,5-10 Miles
13337,638,AW00013337,,Lauren,D,Cox,FALSE,5/9/1942,M,,F,lauren11@adventure-works.com,80000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,136 Balboa Court,,832-555-0117,12/8/2007,5-10 Miles
13338,368,AW00013338,,Jada,J,Carter,FALSE,8/12/1942,S,,F,jada22@adventure-works.com,90000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,8136 Michele Drive,,298-555-0117,7/29/2008,5-10 Miles
13339,368,AW00013339,,Nicole,G,Clark,FALSE,1/19/1942,S,,F,nicole19@adventure-works.com,90000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,2635 Sandy Way,,564-555-0118,8/13/2007,5-10 Miles
13340,299,AW00013340,,Natalie,,Edwards,FALSE,5/3/1942,M,,F,natalie45@adventure-works.com,90000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,4970 B Way,,971-555-0122,8/21/2006,1-2 Miles
13341,337,AW00013341,,Lucas,L,King,FALSE,9/15/1942,M,,M,lucas42@adventure-works.com,90000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,5490 Reality Drive,,681-555-0189,8/19/2007,5-10 Miles
13342,312,AW00013342,,Brandon,C,Jackson,FALSE,6/17/1942,S,,M,brandon32@adventure-works.com,90000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,6583 El Rancho Drive,,505-555-0190,5/10/2008,5-10 Miles
13343,70,AW00013343,,Melanie,G,Bradley,FALSE,9/25/1942,M,,F,melanie16@adventure-works.com,90000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,1732 Pine Creek Way,,907-555-0122,11/7/2007,1-2 Miles
13344,633,AW00013344,,Caitlin,A,Reed,FALSE,9/11/1942,M,,F,caitlin18@adventure-works.com,110000,2,4,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,3906 Castlewood,,610-555-0117,11/3/2007,5-10 Miles
13345,54,AW00013345,,Dalton,A,Butler,FALSE,3/2/1942,M,,M,dalton60@adventure-works.com,130000,2,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,2906 Hillcrest Ave.,,557-555-0117,11/23/2007,0-1 Miles
13346,536,AW00013346,,Gregory,S,Chande,FALSE,5/26/1943,S,,M,gregory18@adventure-works.com,110000,2,4,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,3,9261 S Royal Links Circle,,454-555-0118,8/21/2006,5-10 Miles
13347,347,AW00013347,,Rachel,,Hall,FALSE,1/2/1943,M,,F,rachel27@adventure-works.com,120000,2,4,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,3531 Brookview Drive,,901-555-0137,12/7/2007,5-10 Miles
13348,336,AW00013348,,Noah,,Young,FALSE,2/19/1943,M,,M,noah44@adventure-works.com,130000,2,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,3867 Vista Way,,672-555-0123,8/8/2006,0-1 Miles
13349,345,AW00013349,,Kaitlyn,A,Gonzalez,FALSE,10/6/1943,M,,F,kaitlyn15@adventure-works.com,130000,2,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,2416 Kaski Ln.,,698-555-0190,8/17/2007,5-10 Miles
13350,63,AW00013350,,Isaac,,Sandberg,FALSE,9/3/1943,M,,M,isaac3@adventure-works.com,170000,2,3,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,2,7770 Mota Dr.,,324-555-0137,10/20/2007,5-10 Miles
13351,618,AW00013351,,Mariah,,Cox,FALSE,4/27/1944,S,,F,mariah35@adventure-works.com,70000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,7506 Hill Meadow Place,,628-555-0166,8/22/2006,1-2 Miles
13352,331,AW00013352,,Joseph,E,Davis,FALSE,3/6/1944,S,,M,joseph11@adventure-works.com,70000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,874 Olivera Road,,248-555-0183,12/23/2007,10+ Miles
13353,626,AW00013353,,Jordyn,S,Coleman,FALSE,9/25/1944,S,,F,jordyn5@adventure-works.com,60000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,2,8924 Amanda Circle,,127-555-0166,8/25/2006,10+ Miles
13354,637,AW00013354,,Eric,,Campbell,FALSE,11/11/1944,M,,M,eric49@adventure-works.com,70000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,5486 Woodruff Ln.,,293-555-0189,8/28/2006,10+ Miles
13355,633,AW00013355,,Jackson,,Jai,FALSE,9/24/1944,M,,M,jackson5@adventure-works.com,70000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,5923 Hazelwood Lane,,767-555-0137,8/15/2006,10+ Miles
13356,609,AW00013356,,Stefanie,J,Prasad,FALSE,5/7/1945,M,,F,stefanie6@adventure-works.com,60000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,2703 Freda Dr.,# 13,402-555-0146,4/18/2008,2-5 Miles
13357,316,AW00013357,,Blake,C,Gonzales,FALSE,9/27/1945,S,,M,blake65@adventure-works.com,60000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,6887 Deerberry Ct.,,101-555-0146,8/8/2006,10+ Miles
13358,53,AW00013358,,Alexandra,,Edwards,FALSE,6/15/1945,M,,F,alexandra45@adventure-works.com,60000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,138 Lancelot Dr.,# 105,940-555-0193,3/23/2008,10+ Miles
13359,315,AW00013359,,Ian,C,Wood,FALSE,9/2/1945,M,,M,ian42@adventure-works.com,60000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,3589 Bancroft Rd.,,304-555-0141,8/2/2006,10+ Miles
13360,311,AW00013360,,Jada,,Cook,FALSE,1/3/1946,M,,F,jada13@adventure-works.com,60000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,3,55 St. George Dr.,,735-555-0182,8/8/2007,10+ Miles
13361,542,AW00013361,,Cameron,F,Jai,FALSE,9/1/1946,M,,M,cameron28@adventure-works.com,60000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,3,8185 Sol Street,,366-555-0160,8/28/2006,2-5 Miles
13362,298,AW00013362,,Destiny,,Morgan,FALSE,2/12/1946,S,,F,destiny29@adventure-works.com,60000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,3,7566 Keller Ridge Dr.,,211-555-0112,8/7/2006,10+ Miles
13363,553,AW00013363,,Sydney,K,Allen,FALSE,6/16/1946,M,,F,sydney88@adventure-works.com,70000,3,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,1,7421 Palisade Court,,573-555-0126,9/1/2007,1-2 Miles
13364,298,AW00013364,,Natalie,F,Anderson,FALSE,10/3/1946,S,,F,natalie77@adventure-works.com,70000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,1,7983 Stony Hill Circle,,784-555-0177,11/16/2007,10+ Miles
13365,311,AW00013365,,Luke,,Shan,FALSE,9/25/1946,M,,M,luke20@adventure-works.com,70000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,1,2278 Rosa,,290-555-0119,3/14/2008,1-2 Miles
13366,71,AW00013366,,Austin,E,Davis,FALSE,5/10/1946,M,,M,austin44@adventure-works.com,70000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,1,8547 Lyon Circle,,923-555-0190,11/27/2007,10+ Miles
13367,626,AW00013367,,Savannah,,Edwards,FALSE,4/14/1947,M,,F,savannah22@adventure-works.com,70000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,1,4109 Mi Casa Court,,742-555-0150,8/30/2006,10+ Miles
13368,635,AW00013368,,Kyle,C,Henderson,FALSE,12/26/1947,M,,M,kyle1@adventure-works.com,70000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,1,7188 Viewpoint Ct,,112-555-0119,4/28/2008,1-2 Miles
13369,614,AW00013369,,Mariah,C,Henderson,FALSE,8/17/1947,M,,F,mariah9@adventure-works.com,80000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,3447 Mozden Lane,,263-555-0151,8/5/2006,5-10 Miles
13370,546,AW00013370,,Blake,M,Ross,FALSE,3/22/1948,M,,M,blake51@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,1,Rt. 6415 Box A,,331-555-0154,5/21/2008,10+ Miles
13371,548,AW00013371,,Sydney,B,Gonzales,FALSE,11/20/1948,S,,F,sydney39@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,1,6880 N Lanky Lane,,712-555-0120,2/7/2008,10+ Miles
13372,648,AW00013372,,Isaac,R,Edwards,FALSE,11/28/1948,M,,M,isaac24@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,9421 South Royal Links,,132-555-0164,8/8/2007,10+ Miles
13373,300,AW00013373,,Michelle,L,Murphy,FALSE,3/4/1948,S,,F,michelle15@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,2104 Grading Way,,331-555-0144,10/2/2007,10+ Miles
13374,302,AW00013374,,Marco,M,Martinez,FALSE,5/20/1948,M,,M,marco18@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,2,3917 Fern Leaf Lane,,143-555-0120,4/15/2008,2-5 Miles
13375,310,AW00013375,,Jason,,Kumar,FALSE,4/11/1948,M,,M,jason26@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,1974 Heritage Oaks,,758-555-0180,6/5/2008,10+ Miles
13376,311,AW00013376,,Jerry,D,Rai,FALSE,9/3/1948,M,,M,jerry19@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,3576 Silver Cypress Ct.,,607-555-0170,3/29/2008,2-5 Miles
13377,368,AW00013377,,Thomas,,Hernandez,FALSE,3/16/1948,M,,M,thomas54@adventure-works.com,70000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,7879 Mt. Etna Drive,,819-555-0122,11/2/2007,10+ Miles
13378,385,AW00013378,,Alexandra,J,Bailey,FALSE,9/17/1948,M,,F,alexandra10@adventure-works.com,70000,4,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,8885 Partridge Dr.,,243-555-0161,8/3/2006,1-2 Miles
13379,638,AW00013379,,Bailey,,Morris,FALSE,5/14/1949,S,,F,bailey16@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,388 Frame Lane,,808-555-0180,1/18/2008,2-5 Miles
13380,298,AW00013380,,Katherine,,Scott,FALSE,10/25/1949,M,,F,katherine61@adventure-works.com,60000,2,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,0,9059 Northgate Road,,429-555-0112,8/4/2006,2-5 Miles
13381,312,AW00013381,,Vanessa,,Jenkins,FALSE,3/22/1949,M,,F,vanessa7@adventure-works.com,60000,2,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,0,6221 Steven Way,,915-555-0151,1/25/2008,10+ Miles
13382,369,AW00013382,,Richard,V,Rogers,FALSE,2/4/1949,M,,M,richard100@adventure-works.com,70000,5,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,7629 Alier Dr.,,591-555-0190,8/15/2006,1-2 Miles
13383,536,AW00013383,,Natalie,J,Wright,FALSE,10/3/1950,S,,F,natalie63@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,6075 Olive Hill,,996-555-0114,8/3/2006,10+ Miles
